,Bybit_ask,Bybit_bid,Bybit_tiker,Binance_ask,Binance_bid,Binance_tiker,Coinbase Pro_ask,Coinbase Pro_bid,Coinbase Pro_tiker,FTX_ask,FTX_bid,FTX_tiker,,,,,,,,,,,,
2022/2/8 1:52:38,0.724029365,0.275970635,43603.5,0.994695263,0.005304737,43606.36,0.809719114,0.190280886,43593.62,0.412427965,0.587572035,43620,,,,,,,,,,,,
2022/2/8 1:52:47,0.876597779,0.123402221,43601,0.82228479,0.17771521,43600.01,0.792426866,0.207573134,43593.62,0.667944694,0.332055306,43598,,,,,,,,,,,,
2022/2/8 1:52:55,0.237015841,0.762984159,43593.5,0.155287183,0.844712817,43620.31,0.751651783,0.248348217,43599.23,0.607769113,0.392230887,43598,,,,,,,,,,,,
2022/2/8 1:53:03,0.181057234,0.818942766,43618,0.769618127,0.230381873,43641.08,0.76842954,0.23157046,43631.07,0.556283663,0.443716337,43641,,,,,,,,,,,,
2022/2/8 1:53:11,0.245849597,0.754150403,43618,0.592780966,0.407219034,43630.82,0.869727634,0.130272366,43627.33,0.614586553,0.385413447,43634,,,,,,,,,,,,
2022/2/8 1:53:19,0.289135544,0.710864456,43618,0.450195929,0.549804071,43637.09,0.908260366,0.091739634,43636.24,0.590675113,0.409324887,43634,,,,,,,,,,,,
2022/2/8 1:53:27,0.478030117,0.521969883,43617.5,0.710581929,0.289418071,43627.59,0.849449185,0.150550815,43627.37,0.57147055,0.42852945,43634,,,,,,,,,,,,
2022/2/8 1:53:35,0.929247275,0.070752725,43614.5,0.370903154,0.629096846,43619.95,0.961639463,0.038360537,43612.92,0.494349125,0.505650875,43624,,,,,,,,,,,,
2022/2/8 1:53:44,0.98889487,0.01110513,43601,0.70016153,0.29983847,43610.01,0.617905103,0.382094897,43596.73,0.683670847,0.316329153,43607,,,,,,,,,,,,
2022/2/8 1:53:52,0.679273973,0.320726027,43601.5,0.240437476,0.759562524,43610.88,0.905703275,0.094296725,43601.27,0.616570718,0.383429282,43605,,,,,,,,,,,,
2022/2/8 1:53:59,0.996675635,0.003324365,43600.5,0.066972033,0.933027967,43613.38,0.74628504,0.25371496,43593.37,0.661653802,0.338346198,43598,,,,,,,,,,,,
2022/2/8 1:54:08,0.057299657,0.942700343,43608,0.558065449,0.441934551,43635.21,0.633716821,0.366283179,43635.46,0.541791436,0.458208564,43620,,,,,,,,,,,,
2022/2/8 1:54:17,0.319686059,0.680313941,43608,0.50531068,0.49468932,43629.38,0.735756123,0.264243877,43618.15,0.557772395,0.442227605,43620,,,,,,,,,,,,
2022/2/8 1:54:25,0.306571325,0.693428675,43608,0.825554558,0.174445442,43625.67,0.523929339,0.476070661,43625.43,0.487141699,0.512858301,43620,,,,,,,,,,,,
2022/2/8 1:54:33,0.409434026,0.590565974,43607.5,0.828491776,0.171508224,43624.91,0.951127561,0.048872439,43609.03,0.598759452,0.401240548,43619,,,,,,,,,,,,
2022/2/8 1:54:41,0.022862855,0.977137145,43620,0.368557984,0.631442016,43657.87,0.745172424,0.254827576,43644.57,0.480698651,0.519301349,43648,,,,,,,,,,,,
2022/2/8 1:54:50,0.268989499,0.731010501,43634,0.348103375,0.651896625,43657.88,0.567178446,0.432821554,43644.57,0.477256626,0.522743374,43648,,,,,,,,,,,,
2022/2/8 1:54:58,0.242308711,0.757691289,43634,0.305013159,0.694986841,43656.52,0.839805427,0.160194573,43644.57,0.59511348,0.40488652,43647,,,,,,,,,,,,
2022/2/8 1:55:07,0.291664816,0.708335184,43634,0.915680508,0.084319492,43647.57,0.917177194,0.082822806,43637.99,0.452328224,0.547671776,43647,,,,,,,,,,,,
2022/2/8 1:55:15,0.017282192,0.982717808,43656.5,0.589151821,0.410848179,43690.11,0.913248792,0.086751208,43668.98,0.185706814,0.814293186,43690,,,,,,,,,,,,
2022/2/8 1:55:23,0.331340669,0.668659331,43665.5,0.721647443,0.278352557,43682.49,0.906309421,0.093690579,43674.52,0.650930567,0.349069433,43677,,,,,,,,,,,,
2022/2/8 1:55:31,0.516946447,0.483053553,43665,0.125776794,0.874223206,43691.01,0.826358698,0.173641302,43674.52,0.726318548,0.273681452,43678,,,,,,,,,,,,
2022/2/8 1:55:40,0.153968435,0.846031565,43665.5,0.751989036,0.248010964,43693.77,0.854422049,0.145577951,43686.13,0.448356394,0.551643606,43684,,,,,,,,,,,,
2022/2/8 1:55:49,0.100197154,0.899802846,43665,0.431134305,0.568865695,43700,0.403649863,0.596350137,43688.53,0.425939597,0.574060403,43687,,,,,,,,,,,,
2022/2/8 1:55:57,0.094082459,0.905917541,43672,0.732862234,0.267137766,43697.93,0.805521547,0.194478453,43688.53,0.466201435,0.533798565,43691,,,,,,,,,,,,
2022/2/8 1:56:05,0.52075962,0.47924038,43704.5,0.200345733,0.799654267,43721.31,0.484073711,0.515926289,43718.73,0.454542888,0.545457112,43729,,,,,,,,,,,,
2022/2/8 1:56:13,0.626202837,0.373797163,43695.5,0.378648943,0.621351057,43717.87,0.655532221,0.344467779,43718.73,0.573951816,0.426048184,43711,,,,,,,,,,,,
2022/2/8 1:56:22,0.805003847,0.194996153,43696,0.084773321,0.915226679,43705.32,0.831642445,0.168357555,43714.53,0.826823083,0.173176917,43711,,,,,,,,,,,,
2022/2/8 1:56:33,0.821316428,0.178683572,43695.5,0.202618653,0.797381347,43705.02,0.86027838,0.13972162,43714.53,0.846091814,0.153908186,43701,,,,,,,,,,,,
2022/2/8 1:56:41,0.147570903,0.852429097,43704.5,0.418238557,0.581761443,43733.63,0.846491155,0.153508845,43714.53,0.569471725,0.430528275,43728,,,,,,,,,,,,
2022/2/8 1:56:49,0.254784473,0.745215527,43705.5,0.515604367,0.484395633,43729.5,0.869468034,0.130531966,43733.6,0.544002399,0.455997601,43725,,,,,,,,,,,,
2022/2/8 1:56:57,0.206863721,0.793136279,43705.5,0.759379592,0.240620408,43732.19,0.33304522,0.66695478,43712.26,0.280001033,0.719998967,43725,,,,,,,,,,,,
2022/2/8 1:57:05,0.355650887,0.644349113,43760.5,0.764224571,0.235775429,43757.09,0.405593388,0.594406612,43759.77,0.261667154,0.738332846,43756,,,,,,,,,,,,
2022/2/8 1:57:13,0.661659088,0.338340912,43735,0.841664288,0.158335712,43751.93,0.713655444,0.286344556,43754.08,0.467624573,0.532375427,43750,,,,,,,,,,,,
2022/2/8 1:57:22,0.382438251,0.617561749,43735,0.209887303,0.790112697,43750.41,0.533518264,0.466481736,43754.7,0.57576683,0.42423317,43750,,,,,,,,,,,,
2022/2/8 1:57:32,0.306793911,0.693206089,43735,0.300081491,0.699918509,43750.4,0.518848563,0.481151437,43759.03,0.269165958,0.730834042,43750,,,,,,,,,,,,
2022/2/8 1:57:40,0.02505711,0.97494289,43739.5,0.628639478,0.371360522,43775.73,0.790833601,0.209166399,43765.24,0.53277359,0.46722641,43773,,,,,,,,,,,,
2022/2/8 1:57:48,0.240522357,0.759477643,43742.5,0.421732683,0.578267317,43762.46,0.464826656,0.535173344,43762.91,0.663896776,0.336103224,43764,,,,,,,,,,,,
2022/2/8 1:57:56,0.269988764,0.730011236,43749,0.294575596,0.705424404,43765.34,0.715649084,0.284350916,43762.91,0.568991833,0.431008167,43764,,,,,,,,,,,,
2022/2/8 1:58:06,0.023484635,0.976515365,43749.5,0.629223125,0.370776875,43779.73,0.610928435,0.389071565,43762.91,0.50282702,0.49717298,43774,,,,,,,,,,,,
2022/2/8 1:58:15,0.033768081,0.966231919,43758.5,0.122088933,0.877911067,43799,0.438469082,0.561530918,43762.91,0.210203889,0.789796111,43791,,,,,,,,,,,,
2022/2/8 1:58:23,0.405579649,0.594420351,43770,0.089517556,0.910482444,43786.44,0.507486021,0.492513979,43779.7,0.290910401,0.709089599,43786,,,,,,,,,,,,
2022/2/8 1:58:31,0.482557138,0.517442862,43770,0.034816957,0.965183043,43783.33,0.466979682,0.533020318,43779.7,0.253356617,0.746643383,43784,,,,,,,,,,,,
2022/2/8 1:58:39,0.030684307,0.969315693,43770,0.961872771,0.038127229,43790.27,0.861066195,0.138933805,43779.7,0.463969068,0.536030932,43792,,,,,,,,,,,,
2022/2/8 1:58:47,0.377924293,0.622075707,43769.5,0.062317117,0.937682883,43786.09,0.478069868,0.521930132,43782.33,0.532837798,0.467162202,43791,,,,,,,,,,,,
2022/2/8 1:58:56,0.39425494,0.60574506,43769.5,0.068379699,0.931620301,43799.63,0.752576986,0.247423014,43788.84,0.400478326,0.599521674,43791,,,,,,,,,,,,
2022/2/8 1:59:04,0.173856403,0.826143597,43791,0.815583575,0.184416425,43794.28,0.365065422,0.634934578,43799.73,0.172,0.828,43807,,,,,,,,,,,,
2022/2/8 1:59:12,0.350067114,0.649932886,43791,0.833132585,0.166867415,43794.22,0.561219487,0.438780513,43788.62,0.598257858,0.401742142,43789,,,,,,,,,,,,
2022/2/8 1:59:22,0.718561449,0.281438551,43772,0.771875459,0.228124541,43781.04,0.52709671,0.47290329,43780.23,0.435358068,0.564641932,43779,,,,,,,,,,,,
2022/2/8 1:59:31,0.455392799,0.544607201,43772.5,0.862650741,0.137349259,43781.56,0.314305709,0.685694291,43779.34,0.608051626,0.391948374,43787,,,,,,,,,,,,
2022/2/8 1:59:40,0.661256699,0.338743301,43772,0.186044342,0.813955658,43776.59,0.818965007,0.181034993,43776.77,0.771653729,0.228346271,43773,,,,,,,,,,,,
2022/2/8 1:59:49,0.994695146,0.005304854,43770,0.54029852,0.45970148,43778.01,0.429526695,0.570473305,43772.91,0.663293245,0.336706755,43773,,,,,,,,,,,,
2022/2/8 1:59:57,0.049481022,0.950518978,43769.5,0.280722626,0.719277374,43797.7,0.760583786,0.239416214,43772.91,0.492410842,0.507589158,43790,,,,,,,,,,,,
2022/2/8 2:00:06,0.049106257,0.950893743,43769.5,0.760764707,0.239235293,43801.56,0.673462386,0.326537614,43785.2,0.377378914,0.622621086,43800,,,,,,,,,,,,
2022/2/8 2:00:14,0.087651135,0.912348865,43780,0.846307838,0.153692162,43786.95,0.578579883,0.421420117,43787.94,0.556302825,0.443697175,43795,,,,,,,,,,,,
2022/2/8 2:00:23,0.877618978,0.122381022,43740.5,0.463443964,0.536556036,43750.93,0.42361833,0.57638167,43768.04,0.736140601,0.263859399,43748,,,,,,,,,,,,
2022/2/8 2:00:31,0.965473558,0.034526442,43739,0.757314199,0.242685801,43725.24,0.578522974,0.421477026,43752.16,0.78950362,0.21049638,43730,,,,,,,,,,,,
2022/2/8 2:00:40,0.61826552,0.38173448,43720,0.58720212,0.41279788,43726.03,0.482542009,0.517457991,43728.8,0.750719675,0.249280325,43729,,,,,,,,,,,,
2022/2/8 2:00:50,0.128986007,0.871013993,43720.5,0.863390047,0.136609953,43728.13,0.695501402,0.304498598,43726.39,0.624102237,0.375897763,43738,,,,,,,,,,,,
2022/2/8 2:00:59,0.603050083,0.396949917,43720,0.377978347,0.622021653,43720.01,0.659594575,0.340405425,43726.39,0.773540478,0.226459522,43738,,,,,,,,,,,,
2022/2/8 2:01:07,0.468828349,0.531171651,43720,0.904056691,0.095943309,43695.98,0.367375926,0.632624074,43707.87,0.701055372,0.298944628,43692,,,,,,,,,,,,
2022/2/8 2:01:16,0.017104097,0.982895903,43724,0.734934295,0.265065705,43733.39,0.844533433,0.155466567,43731.72,0.397465812,0.602534188,43740,,,,,,,,,,,,
2022/2/8 2:01:24,0.197613573,0.802386427,43709.5,0.451182786,0.548817214,43734.7,0.607440154,0.392559846,43731.72,0.503902078,0.496097922,43721,,,,,,,,,,,,
2022/2/8 2:01:32,0.49549832,0.50450168,43709,0.249486584,0.750513416,43719.18,0.599396151,0.400603849,43731.72,0.601590269,0.398409731,43721,,,,,,,,,,,,
2022/2/8 2:01:40,0.281636237,0.718363763,43700,0.546937843,0.453062157,43711.51,0.46130556,0.53869444,43700.84,0.499518889,0.500481111,43719,,,,,,,,,,,,
2022/2/8 2:01:48,0.787395863,0.212604137,43694,0.238494323,0.761505677,43710.34,0.252645891,0.747354109,43718.41,0.727234379,0.272765621,43698,,,,,,,,,,,,
2022/2/8 2:01:56,0.382381844,0.617618156,43694,0.587458207,0.412541793,43702.46,0.51434341,0.48565659,43697.02,0.777492782,0.222507218,43708,,,,,,,,,,,,
2022/2/8 2:02:04,0.384508752,0.615491248,43694.5,0.43355488,0.56644512,43726.07,0.582982778,0.417017222,43714.42,0.298045552,0.701954448,43719,,,,,,,,,,,,
2022/2/8 2:02:13,0.192476756,0.807523244,43707.5,0.414133274,0.585866726,43724.27,0.419955637,0.580044363,43728.11,0.326483124,0.673516876,43730,,,,,,,,,,,,
2022/2/8 2:02:21,0.387412783,0.612587217,43723.5,0.161357042,0.838642958,43732.26,0.274075696,0.725924304,43728.11,0.511603664,0.488396336,43725,,,,,,,,,,,,
2022/2/8 2:02:29,0.228411215,0.771588785,43723.5,0.401055059,0.598944941,43741.33,0.580916384,0.419083616,43749.48,0.646221567,0.353778433,43712,,,,,,,,,,,,
2022/2/8 2:02:38,0.203246661,0.796753339,43724,0.635391543,0.364608457,43741.33,0.451461308,0.548538692,43749.48,0.213427269,0.786572731,43720,,,,,,,,,,,,
2022/2/8 2:02:46,0.696548954,0.303451046,43723.5,0.244348432,0.755651568,43723.26,0.388220678,0.611779322,43712.68,0.395323605,0.604676395,43724,,,,,,,,,,,,
2022/2/8 2:02:54,0.939487728,0.060512272,43724,0.237332127,0.762667873,43720.55,0.202163464,0.797836536,43712.68,0.700840531,0.299159469,43718,,,,,,,,,,,,
2022/2/8 2:03:02,0.95143209,0.04856791,43723.5,0.529936529,0.470063471,43719.85,0.450228556,0.549771444,43712.68,0.991959681,0.008040319,43710,,,,,,,,,,,,
2022/2/8 2:03:10,0.718530043,0.281469957,43706,0.604680754,0.395319246,43705.4,0.543829311,0.456170689,43712.52,0.971651493,0.028348507,43702,,,,,,,,,,,,
2022/2/8 2:03:19,0.76797152,0.23202848,43722.5,0.330446231,0.669553769,43729.73,0.571793871,0.428206129,43736.98,0.72392127,0.27607873,43725,,,,,,,,,,,,
2022/2/8 2:03:27,0.956284996,0.043715004,43722.5,0.48674266,0.51325734,43730.38,0.531546293,0.468453707,43736.98,0.572345588,0.427654412,43710,,,,,,,,,,,,
2022/2/8 2:03:35,0.633421918,0.366578082,43722.5,0.827080712,0.172919288,43728.54,0.593619167,0.406380833,43716.94,0.919603974,0.080396026,43722,,,,,,,,,,,,
2022/2/8 2:03:43,0.663425146,0.336574854,43722,0.286471414,0.713528586,43724.18,0.525586634,0.474413366,43716.94,0.887409661,0.112590339,43720,,,,,,,,,,,,
2022/2/8 2:03:51,0.277982151,0.722017849,43722,0.355483685,0.644516315,43755.53,0.747043372,0.252956628,43716.94,0.605767783,0.394232217,43737,,,,,,,,,,,,
2022/2/8 2:03:59,0.789743066,0.210256934,43728.5,0.373402049,0.626597951,43724.18,0.280624941,0.719375059,43727.72,0.92535085,0.07464915,43720,,,,,,,,,,,,
2022/2/8 2:04:07,0.43832759,0.56167241,43728.5,0.167328133,0.832671867,43736.14,0.431979593,0.568020407,43726.71,0.930496481,0.069503519,43719,,,,,,,,,,,,
2022/2/8 2:04:16,0.120128991,0.879871009,43729,0.285362344,0.714637656,43745.98,0.807993035,0.192006965,43728.67,0.543175215,0.456824785,43720,,,,,,,,,,,,
2022/2/8 2:04:24,0.524748005,0.475251995,43728.5,0.18995438,0.81004562,43739.89,0.223853553,0.776146447,43728.67,0.829150824,0.170849176,43731,,,,,,,,,,,,
2022/2/8 2:04:32,0.649311387,0.350688613,43728.5,0.331718108,0.668281892,43725.98,0.258063631,0.741936369,43730.05,0.692259728,0.307740272,43721,,,,,,,,,,,,
2022/2/8 2:04:40,0.365035325,0.634964675,43728.5,0.145746282,0.854253718,43749.65,0.466378559,0.533621441,43740.42,0.671461522,0.328538478,43738,,,,,,,,,,,,
2022/2/8 2:04:49,0.637530662,0.362469338,43729,0.782329056,0.217670944,43727.04,0.66693703,0.33306297,43740.42,0.787751222,0.212248778,43738,,,,,,,,,,,,
2022/2/8 2:04:57,0.620744344,0.379255656,43705,0.288946407,0.711053593,43719.68,0.680999971,0.319000029,43740.42,0.559967522,0.440032478,43708,,,,,,,,,,,,
2022/2/8 2:05:06,0.744121126,0.255878874,43707,0.179413254,0.820586746,43703.17,0.453933489,0.546066511,43711.27,0.703387671,0.296612329,43688,,,,,,,,,,,,
2022/2/8 2:05:15,0.75152892,0.24847108,43687,0.561362552,0.438637448,43691.11,0.2579493,0.7420507,43711.27,0.53825347,0.46174653,43682,,,,,,,,,,,,
2022/2/8 2:05:23,0.780640815,0.219359185,43687.5,0.740845416,0.259154584,43686.47,0.457140129,0.542859871,43711.27,0.864663102,0.135336898,43682,,,,,,,,,,,,
2022/2/8 2:05:31,0.784113371,0.215886629,43685,0.760348302,0.239651698,43682.55,0.470116958,0.529883042,43711.27,0.721383666,0.278616334,43678,,,,,,,,,,,,
2022/2/8 2:05:40,0.802321698,0.197678302,43685,0.860689334,0.139310666,43667.88,0.461018438,0.538981562,43659.72,0.667167375,0.332832625,43664,,,,,,,,,,,,
2022/2/8 2:05:48,0.92838483,0.07161517,43682,0.742504138,0.257495862,43689.96,0.567205844,0.432794156,43659.72,0.769059069,0.230940931,43675,,,,,,,,,,,,
2022/2/8 2:05:56,0.665824288,0.334175712,43682,0.731686212,0.268313788,43690.36,0.596240304,0.403759696,43659.72,0.61574535,0.38425465,43684,,,,,,,,,,,,
2022/2/8 2:06:04,0.404201266,0.595798734,43682.5,0.638566538,0.361433462,43690.02,0.551731461,0.448268539,43659.72,0.621818277,0.378181723,43686,,,,,,,,,,,,
2022/2/8 2:06:12,0.313549868,0.686450132,43703.5,0.491367257,0.508632743,43705.73,0.54646576,0.45353424,43714.27,0.626315252,0.373684748,43702,,,,,,,,,,,,
2022/2/8 2:06:20,0.393814143,0.606185857,43688,0.77649169,0.22350831,43698.5,0.563260533,0.436739467,43700.71,0.569185001,0.430814999,43688,,,,,,,,,,,,
2022/2/8 2:06:29,0.257870817,0.742129183,43688.5,0.68647187,0.31352813,43704.16,0.536611002,0.463388998,43701.27,0.727221612,0.272778388,43698,,,,,,,,,,,,
2022/2/8 2:06:37,0.237288798,0.762711202,43688.5,0.665706016,0.334293984,43704.34,0.520274242,0.479725758,43701.27,0.692194939,0.307805061,43698,,,,,,,,,,,,
2022/2/8 2:06:45,0.346763571,0.653236429,43688,0.47647223,0.52352777,43698.62,0.512607242,0.487392758,43701.27,0.658659276,0.341340724,43695,,,,,,,,,,,,
2022/2/8 2:06:53,0.543384821,0.456615179,43688.5,0.65808664,0.34191336,43685.35,0.40984383,0.59015617,43701.27,0.787140971,0.212859029,43676,,,,,,,,,,,,
2022/2/8 2:07:02,0.927171887,0.072828113,43688,0.482515762,0.517484238,43677.71,0.453817207,0.546182793,43677.08,0.780982179,0.219017821,43672,,,,,,,,,,,,
2022/2/8 2:07:10,0.391567571,0.608432429,43660,0.517270867,0.482729133,43671.08,0.615948624,0.384051376,43677.08,0.626006755,0.373993245,43664,,,,,,,,,,,,
2022/2/8 2:07:20,0.172257866,0.827742134,43660,0.542409624,0.457590376,43673.4,0.545585413,0.454414587,43674.99,0.582988161,0.417011839,43665,,,,,,,,,,,,
2022/2/8 2:07:29,0.328315494,0.671684506,43660,0.4972397,0.5027603,43667,0.704465076,0.295534924,43676.42,0.758280798,0.241719202,43662,,,,,,,,,,,,
2022/2/8 2:07:37,0.40092793,0.59907207,43660,0.191831395,0.808168605,43668.05,0.523883043,0.476116957,43676.42,0.368987038,0.631012962,43664,,,,,,,,,,,,
2022/2/8 2:07:46,0.908416275,0.091583725,43660,0.68446998,0.31553002,43650.42,0.493333046,0.506666954,43673.59,0.822891858,0.177108142,43639,,,,,,,,,,,,
2022/2/8 2:07:54,0.372892412,0.627107588,43639,0.411351361,0.588648639,43658.8,0.546315124,0.453684876,43661.31,0.331776393,0.668223607,43638,,,,,,,,,,,,
2022/2/8 2:08:03,0.146861044,0.853138956,43640,0.569298867,0.430701133,43662.79,0.376688644,0.623311356,43661.31,0.64341706,0.35658294,43653,,,,,,,,,,,,
2022/2/8 2:08:12,0.277745324,0.722254676,43640,0.614985963,0.385014037,43654.31,0.475832544,0.524167456,43661.31,0.688458319,0.311541681,43649,,,,,,,,,,,,
2022/2/8 2:08:20,0.209095994,0.790904006,43639.5,0.577438354,0.422561646,43652.27,0.460805647,0.539194353,43661.31,0.788043381,0.211956619,43649,,,,,,,,,,,,
2022/2/8 2:08:29,0.606645627,0.393354373,43639.5,0.383182919,0.616817081,43644.27,0.227643367,0.772356633,43644.06,0.595273666,0.404726334,43640,,,,,,,,,,,,
2022/2/8 2:08:37,0.24562795,0.75437205,43640,0.211447685,0.788552315,43686.66,0.224133037,0.775866963,43670.64,0.756392909,0.243607091,43680,,,,,,,,,,,,
2022/2/8 2:08:45,0.508515084,0.491484916,43660,0.602335971,0.397664029,43666.73,0.704667683,0.295332317,43677.94,0.849138483,0.150861517,43659,,,,,,,,,,,,
2022/2/8 2:08:53,0.705601616,0.294398384,43660,0.162449396,0.837550604,43665.51,0.622965127,0.377034873,43667.56,0.817366742,0.182633258,43659,,,,,,,,,,,,
2022/2/8 2:09:02,0.359984543,0.640015457,43660,0.733363356,0.266636644,43674.44,0.502429985,0.497570015,43666.23,0.790486659,0.209513341,43659,,,,,,,,,,,,
2022/2/8 2:09:09,0.085929872,0.914070128,43660,0.517776606,0.482223394,43685.91,0.783141494,0.216858506,43666.23,0.458934047,0.541065953,43678,,,,,,,,,,,,
2022/2/8 2:09:18,0.088004801,0.911995199,43674.5,0.879090346,0.120909654,43685.91,0.595342461,0.404657539,43706.51,0.599200354,0.400799646,43682,,,,,,,,,,,,
2022/2/8 2:09:26,0.955172707,0.044827293,43675,0.865430637,0.134569363,43673.56,0.531768339,0.468231661,43706.51,0.809110689,0.190889311,43666,,,,,,,,,,,,
2022/2/8 2:09:35,0.74432658,0.25567342,43625,0.245233797,0.754766203,43631.49,0.663908516,0.336091484,43641.54,0.806935174,0.193064826,43627,,,,,,,,,,,,
2022/2/8 2:09:43,0.443155059,0.556844941,43625,0.533474924,0.466525076,43636.83,0.397937863,0.602062137,43636.95,0.409048347,0.590951653,43637,,,,,,,,,,,,
2022/2/8 2:09:51,0.704433498,0.295566502,43625,0.32774139,0.67225861,43634.66,0.528070864,0.471929136,43636.95,0.665389527,0.334610473,43630,,,,,,,,,,,,
2022/2/8 2:09:59,0.34076737,0.65923263,43625,0.73510418,0.26489582,43639.58,0.524041912,0.475958088,43632.25,0.449031802,0.550968198,43637,,,,,,,,,,,,
2022/2/8 2:10:08,0.203068364,0.796931636,43645.5,0.336920595,0.663079405,43667.56,0.228825211,0.771174789,43660.79,0.889543235,0.110456765,43662,,,,,,,,,,,,
2022/2/8 2:10:16,0.258721499,0.741278501,43646,0.889840579,0.110159421,43662.96,0.375673953,0.624326047,43676.87,0.844084393,0.155915607,43650,,,,,,,,,,,,
2022/2/8 2:10:24,0.419002574,0.580997426,43630,0.632648756,0.367351244,43644.23,0.456333747,0.543666253,43676.87,0.501925129,0.498074871,43641,,,,,,,,,,,,
2022/2/8 2:10:32,0.878049822,0.121950178,43630,0.105191869,0.894808131,43637.66,0.478572145,0.521427855,43629.64,0.593419865,0.406580135,43632,,,,,,,,,,,,
2022/2/8 2:10:40,0.683076407,0.316923593,43630.5,0.459443898,0.540556102,43637.66,0.443131784,0.556868216,43629.64,0.485103243,0.514896757,43632,,,,,,,,,,,,
2022/2/8 2:10:48,0.699371326,0.300628674,43630,0.826632984,0.173367016,43637.78,0.366870085,0.633129915,43631.63,0.806333874,0.193666126,43626,,,,,,,,,,,,
2022/2/8 2:10:56,0.897863493,0.102136507,43625,0.34225794,0.65774206,43633.15,0.676587648,0.323412352,43631.63,0.561580404,0.438419596,43621,,,,,,,,,,,,
2022/2/8 2:11:05,0.290583377,0.709416623,43625.5,0.569997703,0.430002297,43651.71,0.474152526,0.525847474,43636.8,0.401696785,0.598303215,43647,,,,,,,,,,,,
2022/2/8 2:11:14,0.350416805,0.649583195,43636.5,0.256558155,0.743441845,43642.37,0.744250041,0.255749959,43641.03,0.718621416,0.281378584,43639,,,,,,,,,,,,
2022/2/8 2:11:24,0.334001593,0.665998407,43636.5,0.341128845,0.658871155,43658.44,0.552268893,0.447731107,43641.03,0.746178519,0.253821481,43639,,,,,,,,,,,,
2022/2/8 2:11:32,0.425415972,0.574584028,43636.5,0.274931351,0.725068649,43651.3,0.554466348,0.445533652,43661.58,0.661134207,0.338865793,43650,,,,,,,,,,,,
2022/2/8 2:11:40,0.295871442,0.704128558,43636.5,0.314334368,0.685665632,43658.51,0.723650048,0.276349952,43650.87,0.887541921,0.112458079,43649,,,,,,,,,,,,
2022/2/8 2:11:48,0.579114744,0.420885256,43637,0.602698875,0.397301125,43645.24,0.70040182,0.29959818,43647.62,0.687376089,0.312623911,43639,,,,,,,,,,,,
2022/2/8 2:11:56,0.423464619,0.576535381,43636.5,0.772032143,0.227967857,43655.48,0.509376079,0.490623921,43651.05,0.799833446,0.200166554,43639,,,,,,,,,,,,
2022/2/8 2:12:04,0.290870835,0.709129165,43636.5,0.598413321,0.401586679,43655.63,0.568041505,0.431958495,43656.57,0.573424373,0.426575627,43650,,,,,,,,,,,,
2022/2/8 2:12:13,0.894666984,0.105333016,43637,0.46261686,0.53738314,43634.16,0.582241296,0.417758704,43641.6,0.738300192,0.261699808,43640,,,,,,,,,,,,
2022/2/8 2:12:22,0.836738698,0.163261302,43625.5,0.413666571,0.586333429,43627.2,0.695535793,0.304464207,43617.91,0.518271895,0.481728105,43619,,,,,,,,,,,,
2022/2/8 2:12:31,0.842908072,0.157091928,43625.5,0.554683289,0.445316711,43627.01,0.673194597,0.326805403,43617.91,0.74931972,0.25068028,43621,,,,,,,,,,,,
2022/2/8 2:12:39,0.350675624,0.649324376,43625.5,0.554617518,0.445382482,43647.09,0.63145107,0.36854893,43672.45,0.813359628,0.186640372,43642,,,,,,,,,,,,
2022/2/8 2:12:48,0.029354817,0.970645183,43629.5,0.795856535,0.204143465,43654.62,0.481418261,0.518581739,43672.45,0.635752057,0.364247943,43649,,,,,,,,,,,,
2022/2/8 2:12:56,0.093209611,0.906790389,43629.5,0.517268959,0.482731041,43654.02,0.486808226,0.513191774,43672.45,0.730833048,0.269166952,43647,,,,,,,,,,,,
2022/2/8 2:13:04,0.01068997,0.98931003,43630,0.358381054,0.641618946,43654,0.595735495,0.404264505,43672.45,0.686916559,0.313083441,43651,,,,,,,,,,,,
2022/2/8 2:13:14,0.970999037,0.029000963,43659,0.662592403,0.337407597,43654.02,0.640888984,0.359111016,43670.81,0.775601481,0.224398519,43652,,,,,,,,,,,,
2022/2/8 2:13:22,0.410987428,0.589012572,43649,0.220080359,0.779919641,43672.55,0.479106666,0.520893334,43660.63,0.901654108,0.098345892,43662,,,,,,,,,,,,
2022/2/8 2:13:31,0.403086821,0.596913179,43649,0.815197116,0.184802884,43658,0.580848035,0.419151965,43660.63,0.855151876,0.144848124,43653,,,,,,,,,,,,
2022/2/8 2:13:39,0.878305271,0.121694729,43649,0.624028112,0.375971888,43644.32,0.468707185,0.531292815,43660.63,0.642690749,0.357309251,43644,,,,,,,,,,,,
2022/2/8 2:13:47,0.470661619,0.529338381,43625.5,0.272450603,0.727549397,43632.97,0.590729657,0.409270343,43660.63,0.661439114,0.338560886,43640,,,,,,,,,,,,
2022/2/8 2:13:55,0.355670957,0.644329043,43626,0.345130446,0.654869554,43640.45,0.527947477,0.472052523,43630.06,0.646299546,0.353700454,43640,,,,,,,,,,,,
2022/2/8 2:14:03,0.329734703,0.670265297,43626,0.940965991,0.059034009,43639.98,0.521598543,0.478401457,43630.06,0.756280558,0.243719442,43639,,,,,,,,,,,,
